0,0,0,0,0,0,14.02,31838000
0,0,0,0,0,0,0,44590000
0,0,0,0,0,9.36,14.01,15337000
0,0,0,0,0,0,0,35250000
0,0,0,0,0,9.34,14.02,10921000
0,0,0,0,0,0,0,62729000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,14.03,10698000
0,0,0,0,0,0,0,61451000
0,0,0,0,0,9.35,14.02,20857000
0,0,0,0,0,0,0,40238000
0,0,0,0,0,9.35,12.76,7912100
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,10
,,,,,,,
,,,,,,,
,,,,,,,
