"17:21:31.172881,",0.0,51.34684371948242
"17:21:31.737650,",0.0,51.34684371948242
"17:21:32.294528,",0.0,51.34684371948242
"17:21:32.854819,",0.0,51.34684371948242
"17:21:33.416234,",0.0,51.34684371948242
"17:21:33.974150,",0.0,51.34684371948242
"17:21:34.533213,",0.0,51.34684371948242
"17:21:35.095220,",0.0,51.34684371948242
"17:21:35.653396,",0.0,51.34684371948242
"17:21:36.216131,",0.0,51.34684371948242
"17:21:36.789047,",0.0,51.34684371948242
"17:21:37.351593,",0.0,51.34684371948242
"17:21:37.928416,",0.0,51.34684371948242
"17:21:38.502218,",0.0,51.34684371948242
"17:21:39.062445,",0.0,51.34684371948242
"17:21:39.619516,",0.0,51.34684371948242
"17:21:40.181943,",0.0,51.34684371948242
"17:21:40.739819,",0.0,51.34684371948242
"17:21:41.301120,",0.0,51.34684371948242
"17:21:41.860504,",0.0,51.34684371948242
"17:21:42.420706,",0.0,51.34684371948242
"17:21:42.978563,",0.0,51.34684371948242
"17:21:43.538306,",0.0,51.34684371948242
"17:21:44.098023,",0.0,51.34684371948242
"17:21:44.658337,",0.0,51.34684371948242
"17:21:45.216930,",0.0,51.34684371948242
"17:21:45.781357,",0.0,51.34684371948242
"17:21:46.353660,",0.0,51.34684371948242
"17:21:46.916689,",0.0,51.34684371948242
"17:21:47.488787,",0.0,51.34684371948242
"17:21:48.048669,",0.0,51.34684371948242
"17:21:48.611118,",0.0,51.34684371948242
"17:21:49.188011,",0.0,51.34684371948242
"17:21:49.760341,",0.0,51.34684371948242
"17:21:50.322859,",0.0,51.34684371948242
"17:21:50.895415,",0.0,51.34684371948242
"17:21:51.455780,",0.0,51.34684371948242
"17:21:52.015907,",0.0,51.34684371948242
"17:21:52.574844,",0.0,51.34684371948242
"17:21:53.136909,",0.0,51.34684371948242
"17:21:53.697803,",0.0,51.34684371948242
"17:21:54.269057,",0.0,51.34684371948242
"17:21:54.831409,",0.0,51.34684371948242
"17:21:55.389926,",0.0,51.34684371948242
"17:21:55.948844,",0.0,51.34684371948242
"17:21:56.510591,",0.0,51.34684371948242
"17:21:57.072929,",0.0,51.34684371948242
"17:21:57.644724,",0.0,51.34684371948242
"17:21:58.203884,",0.0,51.34684371948242
"17:21:58.766888,",0.0,51.34684371948242
"17:21:59.340186,",0.0,51.34684371948242
"17:21:59.899976,",0.0,51.34684371948242
"17:22:00.459700,",0.0,51.34684371948242
"17:22:01.021821,",0.0,51.34684371948242
"17:22:01.579516,",0.0,51.34684371948242
"17:22:02.139145,",0.0,51.34684371948242
"17:22:02.697792,",0.0,51.34684371948242
"17:22:03.258767,",0.0,51.34684371948242
"17:22:03.817469,",0.0,51.34684371948242
"17:22:04.378753,",0.0,51.34684371948242
"17:22:04.939519,",0.0,51.34684371948242
"17:22:05.497955,",0.0,51.34684371948242
"17:22:06.058875,",0.0,51.34684371948242
"17:22:06.617596,",0.0,51.34684371948242
"17:22:07.176475,",0.0,51.34684371948242
"17:22:07.736969,",0.0,51.34684371948242
"17:22:08.296367,",0.0,51.34684371948242
"17:22:08.857233,",0.0,51.34684371948242
"17:22:09.417601,",0.0,51.34684371948242
"17:22:09.977684,",0.0,51.34684371948242
"17:22:10.538602,",0.0,51.34684371948242
"17:22:11.110671,",0.0,51.34684371948242
"17:22:11.670137,",0.0,51.34684371948242
"17:22:12.231258,",0.0,51.34684371948242
"17:22:12.794248,",0.0,51.34684371948242
"17:22:13.367027,",0.0,51.34684371948242
"17:22:13.929834,",0.0,51.34684371948242
"17:22:14.505964,",0.0,51.34684371948242
"17:22:15.078172,",0.0,51.34684371948242
"17:22:15.639803,",0.0,51.34684371948242
"17:22:16.197608,",0.0,51.34684371948242
"17:22:16.756998,",0.0,51.34684371948242
"17:22:17.317422,",0.0,51.34684371948242
"17:22:17.875443,",0.0,51.34684371948242
"17:22:18.436323,",0.0,51.34684371948242
"17:22:18.998186,",0.0,51.34684371948242
"17:22:19.554970,",0.0,51.34684371948242
"17:22:20.116770,",0.0,51.34684371948242
"17:22:20.675221,",0.0,51.34684371948242
"17:22:21.237102,",0.0,51.34684371948242
"17:22:21.795318,",0.0,51.34684371948242
"17:22:22.357719,",0.0,51.34684371948242
"17:22:22.930952,",0.0,51.34684371948242
"17:22:23.494207,",0.0,51.34684371948242
"17:22:24.065219,",0.0,51.34684371948242
"17:22:24.627077,",0.0,51.34684371948242
"17:22:25.187072,",0.0,51.34684371948242
"17:22:25.745744,",0.0,51.34684371948242
"17:22:26.306757,",0.0,51.34684371948242
"17:22:26.867889,",0.0,51.34684371948242
"17:22:27.441690,",0.0,51.34684371948242
"17:22:28.004296,",0.0,51.34684371948242
"17:22:28.576003,",0.0,51.34684371948242
"17:22:29.137906,",0.0,51.34684371948242
"17:22:29.699006,",0.0,51.34684371948242
"17:22:30.270693,",0.0,51.34684371948242
"17:22:30.835187,",0.0,51.34684371948242
"17:22:31.407148,",0.0,51.34684371948242
"17:22:31.967278,",0.0,51.34684371948242
"17:22:32.529448,",0.0,51.34684371948242
"17:22:33.103504,",0.0,51.34684371948242
"17:22:33.662400,",0.0,51.34684371948242
"17:22:34.224108,",0.0,51.34684371948242
"17:22:34.780898,",0.0,51.34684371948242
"17:22:35.343286,",0.0,51.34684371948242
"17:22:35.900185,",0.0,51.34684371948242
"17:22:36.464425,",0.0,51.34684371948242
"17:22:37.036643,",0.0,51.34684371948242
"17:22:37.596736,",0.0,51.34684371948242
"17:22:38.158322,",0.0,51.34684371948242
"17:22:38.715957,",0.0,51.34684371948242
"17:22:39.275489,",0.0,51.34684371948242
"17:22:39.835081,",0.0,51.34684371948242
"17:22:40.395952,",0.0,51.34684371948242
"17:22:40.957409,",0.0,51.34684371948242
"17:22:41.529656,",0.0,51.34684371948242
"17:22:42.092713,",0.0,51.34684371948242
"17:22:42.651043,",0.0,51.34684371948242
"17:22:43.209114,",0.0,51.34684371948242
"17:22:43.770043,",0.0,51.34684371948242
"17:22:44.329855,",0.0,51.34684371948242
"17:22:44.888566,",0.0,51.34684371948242
"17:22:45.448443,",0.0,51.34684371948242
"17:22:46.012626,",0.0,51.34684371948242
"17:22:46.583888,",0.0,51.34684371948242
"17:22:47.145032,",0.0,51.34684371948242
"17:22:47.704357,",0.0,51.34684371948242
"17:22:48.266455,",0.0,51.34684371948242
"17:22:48.824298,",0.0,51.34684371948242
"17:22:49.384070,",0.0,51.34684371948242
"17:22:49.947141,",0.0,51.34684371948242
"17:22:50.518798,",0.0,51.34684371948242
"17:22:51.083408,",0.0,51.34684371948242
"17:22:51.658695,",0.0,51.34684371948242
"17:22:52.230590,",0.0,51.34684371948242
"17:22:52.790828,",0.0,51.34684371948242
"17:22:53.350448,",0.0,51.34684371948242
"17:22:53.910399,",0.0,51.34684371948242
"17:22:54.472291,",0.0,51.34684371948242
"17:22:55.029112,",0.0,51.34684371948242
"17:22:55.589392,",0.0,51.34684371948242
"17:22:56.149251,",0.0,51.34684371948242
"17:22:56.709244,",0.0,51.34684371948242
"17:22:57.268797,",0.0,51.34684371948242
"17:22:57.828151,",0.0,51.34684371948242
"17:22:58.388556,",0.0,51.34684371948242
"17:22:58.948133,",0.0,51.34684371948242
"17:22:59.508046,",0.0,51.34684371948242
"17:23:00.068848,",0.0,51.34684371948242
"17:23:00.629639,",0.0,51.34684371948242
"17:23:01.186982,",0.0,51.34684371948242
"17:23:01.746033,",0.0,51.34684371948242
"17:23:02.307015,",0.0,51.34684371948242
"17:23:02.868955,",0.0,51.34684371948242
"17:23:03.442091,",0.0,51.34684371948242
"17:23:04.002138,",0.0,51.34684371948242
"17:23:04.562230,",0.0,51.34684371948242
"17:23:05.124977,",0.0,51.34684371948242
"17:23:05.699244,",0.0,51.34684371948242
"17:23:06.257309,",0.0,51.34684371948242
"17:23:06.818501,",0.0,51.34684371948242
"17:23:07.376534,",0.0,51.34684371948242
"17:23:07.936849,",0.0,51.34684371948242
"17:23:08.496115,",0.0,51.34684371948242
"17:23:09.055826,",0.0,51.34684371948242
"17:23:09.619186,",0.0,51.34684371948242
"17:23:10.190988,",0.0,51.34684371948242
"17:23:10.751657,",0.0,51.34684371948242
"17:23:11.310520,",0.0,51.34684371948242
"17:23:11.871288,",0.0,51.34684371948242
"17:23:12.433338,",0.0,51.34684371948242
"17:23:13.006846,",0.0,51.34684371948242
"17:23:13.569397,",0.0,51.34684371948242
"17:23:14.142807,",0.0,51.34684371948242
"17:23:14.702001,",0.0,51.34684371948242
"17:23:15.264467,",0.0,51.34684371948242
"17:23:15.839572,",0.0,51.34684371948242
"17:23:16.400209,",0.0,51.34684371948242
"17:23:16.972372,",0.0,51.34684371948242
"17:23:17.535907,",0.0,51.34684371948242
"17:23:18.108684,",0.0,51.34684371948242
"17:23:18.668708,",0.0,51.34684371948242
"17:23:19.230911,",0.0,51.34684371948242
"17:23:19.803832,",0.0,51.34684371948242
"17:23:20.367289,",0.0,51.34684371948242
"17:23:20.941192,",0.0,51.34684371948242
"17:23:21.498783,",0.0,51.34684371948242
"17:23:22.059010,",0.0,51.34684371948242
"17:23:22.619210,",0.0,51.34684371948242
"17:23:23.178575,",0.0,51.34684371948242
"17:23:23.738488,",0.0,51.34684371948242
"17:23:24.300666,",0.0,51.34684371948242
"17:23:24.876400,",0.0,51.34684371948242
"17:23:25.449712,",0.0,51.34684371948242
"17:23:26.009609,",0.0,51.34684371948242
"17:23:26.569224,",0.0,51.34684371948242
"17:23:27.128211,",0.0,51.34684371948242
"17:23:27.688075,",0.0,51.34684371948242
"17:23:28.248763,",0.0,51.34684371948242
"17:23:28.809866,",0.0,51.34684371948242
"17:23:29.369761,",0.0,51.34684371948242
"17:23:29.928386,",0.0,51.34684371948242
"17:23:30.489583,",0.0,51.34684371948242
"17:23:31.047429,",0.0,51.34684371948242
"17:23:31.609352,",0.0,51.34684371948242
"17:23:32.170061,",0.0,51.34684371948242
"17:23:32.744013,",0.0,51.34684371948242
"17:23:33.305817,",0.0,51.34684371948242
"17:23:33.878373,",0.0,51.34684371948242
"17:23:34.437551,",0.0,51.34684371948242
"17:23:34.997766,",0.0,51.34684371948242
"17:23:35.557628,",0.0,51.34684371948242
"17:23:36.119962,",0.0,51.34684371948242
"17:23:36.695910,",0.0,51.34684371948242
"17:23:37.269780,",0.0,51.34684371948242
"17:23:37.827266,",0.0,51.34684371948242
"17:23:38.387917,",0.0,51.34684371948242
"17:23:38.948920,",0.0,51.34684371948242
"17:23:39.508066,",0.0,51.34684371948242
"17:23:40.070294,",0.0,51.34684371948242
"17:23:40.645106,",0.0,51.34684371948242
"17:23:41.204929,",0.0,51.34684371948242
"17:23:41.763147,",0.0,51.34684371948242
"17:23:42.322021,",0.0,51.34684371948242
"17:23:42.881955,",0.0,51.34684371948242
"17:23:43.446864,",0.0,51.34684371948242
"17:23:44.019089,",0.0,51.34684371948242
"17:23:44.580098,",0.0,51.34684371948242
"17:23:45.140639,",0.0,51.34684371948242
"17:23:45.713487,",0.0,51.34684371948242
"17:23:46.272452,",0.0,51.34684371948242
"17:23:46.833089,",0.0,51.34684371948242
"17:23:47.392429,",0.0,51.34684371948242
"17:23:47.951312,",0.0,51.34684371948242
"17:23:48.513625,",0.0,51.34684371948242
"17:23:49.075280,",0.0,51.34684371948242
"17:23:49.647872,",0.0,51.34684371948242
"17:23:50.207754,",0.0,51.34684371948242
"17:23:50.770097,",0.0,51.34684371948242
"17:23:51.345265,",0.0,51.34684371948242
"17:23:51.903457,",0.0,51.34684371948242
"17:23:52.461515,",0.0,51.34684371948242
"17:23:53.022147,",0.0,51.34684371948242
"17:23:53.582393,",0.0,51.34684371948242
"17:23:54.143335,",0.0,51.34684371948242
"17:23:54.701626,",0.0,51.34684371948242
"17:23:55.261726,",0.0,51.34684371948242
"17:23:55.820929,",0.0,51.34684371948242
"17:23:56.382245,",0.0,51.34684371948242
"17:23:56.941818,",0.0,51.34684371948242
"17:23:57.500851,",0.0,51.34684371948242
"17:23:58.063335,",0.0,51.34684371948242
"17:23:58.638457,",0.0,51.34684371948242
"17:23:59.195236,",0.0,51.34684371948242
"17:23:59.755886,",0.0,51.34684371948242
"17:24:00.317364,",0.0,51.34684371948242
"17:24:00.878864,",0.0,51.34684371948242
"17:24:01.452686,",0.0,51.34684371948242
"17:24:02.010767,",0.0,51.34684371948242
"17:24:02.570304,",0.0,51.34684371948242
"17:24:03.129441,",0.0,51.34684371948242
"17:24:03.693726,",0.0,51.34684371948242
"17:24:04.264383,",0.0,51.34684371948242
"17:24:04.827129,",0.0,51.34684371948242
"17:24:05.385589,",0.0,51.34684371948242
"17:24:05.948539,",0.0,51.34684371948242
"17:24:06.523528,",0.0,51.34684371948242
"17:24:07.081578,",0.0,51.34684371948242
"17:24:07.641970,",0.0,51.34684371948242
"17:24:08.203816,",0.0,51.34684371948242
"17:24:08.776318,",0.0,51.34684371948242
"17:24:09.337717,",0.0,51.34684371948242
"17:24:09.896861,",0.0,51.34684371948242
"17:24:10.455498,",0.0,51.34684371948242
"17:24:11.016865,",0.0,51.34684371948242
"17:24:11.576998,",0.0,51.34684371948242
"17:24:12.136645,",0.0,51.34684371948242
"17:24:12.693223,",0.0,51.34684371948242
"17:24:13.255960,",0.0,51.34684371948242
"17:24:13.814338,",0.0,51.34684371948242
"17:24:14.375484,",0.0,51.34684371948242
