"31/01/2018,","17:15:03.549582,"
"31/01/2018,","17:15:03.549649,"
"31/01/2018,","17:15:03.549762,"
"31/01/2018,","17:15:03.549809,"
"31/01/2018,","17:15:03.549882,"
"31/01/2018,","17:15:03.549950,"
"31/01/2018,","17:15:03.550015,"
"31/01/2018,","17:15:03.550078,"
"31/01/2018,","17:15:03.550140,"
"31/01/2018,","17:15:03.550202,"
"31/01/2018,","17:15:03.550264,"
"31/01/2018,","17:15:03.550325,"
"31/01/2018,","17:15:03.550386,"
"31/01/2018,","17:15:03.550448,"
"31/01/2018,","17:15:03.550511,"
"31/01/2018,","17:15:03.550574,"
"31/01/2018,","17:15:03.550635,"
"31/01/2018,","17:15:03.550697,"
"31/01/2018,","17:15:03.550758,"
"31/01/2018,","17:15:03.550820,"
"31/01/2018,","17:15:03.550882,"
"31/01/2018,","17:15:03.550943,"
"31/01/2018,","17:15:03.551005,"
"31/01/2018,","17:15:03.551068,"
"31/01/2018,","17:15:03.551130,"
"31/01/2018,","17:15:03.551192,"
"31/01/2018,","17:15:03.551253,"
"31/01/2018,","17:15:03.551315,"
"31/01/2018,","17:15:03.551376,"
"31/01/2018,","17:15:03.551438,"
"31/01/2018,","17:15:03.551499,"
"31/01/2018,","17:15:03.551560,"
"31/01/2018,","17:15:03.551621,"
"31/01/2018,","17:15:03.551682,"
"31/01/2018,","17:15:03.551743,"
"31/01/2018,","17:15:03.551805,"
"31/01/2018,","17:15:03.551867,"
"31/01/2018,","17:15:03.551929,"
"31/01/2018,","17:15:03.551990,"
"31/01/2018,","17:15:03.552051,"
"31/01/2018,","17:15:03.552112,"
"31/01/2018,","17:15:03.552173,"
"31/01/2018,","17:15:03.552235,"
"31/01/2018,","17:15:03.552297,"
"31/01/2018,","17:15:03.552358,"
"31/01/2018,","17:15:03.552419,"
"31/01/2018,","17:15:03.552481,"
"31/01/2018,","17:15:03.552542,"
"31/01/2018,","17:15:03.552603,"
"31/01/2018,","17:15:03.552665,"
"31/01/2018,","17:15:03.552726,"
"31/01/2018,","17:15:03.552787,"
"31/01/2018,","17:15:03.552849,"
"31/01/2018,","17:15:03.552910,"
"31/01/2018,","17:15:03.552971,"
"31/01/2018,","17:15:03.553033,"
"31/01/2018,","17:15:03.553093,"
"31/01/2018,","17:15:03.553155,"
"31/01/2018,","17:15:03.553216,"
"31/01/2018,","17:15:03.553277,"
"31/01/2018,","17:15:03.553340,"
"31/01/2018,","17:15:03.553400,"
"31/01/2018,","17:15:03.553462,"
"31/01/2018,","17:15:03.553523,"
"31/01/2018,","17:15:03.553584,"
"31/01/2018,","17:15:03.553645,"
"31/01/2018,","17:15:03.553706,"
"31/01/2018,","17:15:03.553767,"
"31/01/2018,","17:15:03.553829,"
"31/01/2018,","17:15:03.553890,"
"31/01/2018,","17:15:03.553951,"
"31/01/2018,","17:15:03.554012,"
"31/01/2018,","17:15:03.554073,"
"31/01/2018,","17:15:03.554134,"
"31/01/2018,","17:15:03.554196,"
"31/01/2018,","17:15:03.554257,"
"31/01/2018,","17:15:03.554318,"
"31/01/2018,","17:15:03.554380,"
"31/01/2018,","17:15:03.554441,"
"31/01/2018,","17:15:03.554502,"
"31/01/2018,","17:15:03.554564,"
"31/01/2018,","17:15:03.554626,"
"31/01/2018,","17:15:03.554687,"
"31/01/2018,","17:15:03.554748,"
"31/01/2018,","17:15:03.554810,"
"31/01/2018,","17:15:03.554871,"
"31/01/2018,","17:15:03.554968,"
"31/01/2018,","17:15:03.555030,"
"31/01/2018,","17:15:03.555074,"
"31/01/2018,","17:15:03.555111,"
"31/01/2018,","17:15:03.555148,"
"31/01/2018,","17:15:03.555218,"
"31/01/2018,","17:15:03.555291,"
"31/01/2018,","17:15:03.555365,"
"31/01/2018,","17:15:03.555418,"
"31/01/2018,","17:15:03.555460,"
"31/01/2018,","17:15:03.555543,"
"31/01/2018,","17:15:03.555645,"
"31/01/2018,","17:15:03.555721,"
"31/01/2018,","17:15:03.555815,"
"31/01/2018,","17:15:03.555900,"
"31/01/2018,","17:15:03.555971,"
"31/01/2018,","17:15:03.556040,"
"31/01/2018,","17:15:03.556091,"
"31/01/2018,","17:15:03.556153,"
"31/01/2018,","17:15:03.556262,"
"31/01/2018,","17:15:03.556341,"
"31/01/2018,","17:15:03.556388,"
"31/01/2018,","17:15:03.556473,"
"31/01/2018,","17:15:03.556560,"
"31/01/2018,","17:15:03.556608,"
"31/01/2018,","17:15:03.556684,"
"31/01/2018,","17:15:03.556729,"
"31/01/2018,","17:15:03.556813,"
"31/01/2018,","17:15:03.556875,"
"31/01/2018,","17:15:03.556939,"
"31/01/2018,","17:15:03.556998,"
"31/01/2018,","17:15:03.557065,"
"31/01/2018,","17:15:03.557124,"
"31/01/2018,","17:15:03.557188,"
"31/01/2018,","17:15:03.557246,"
"31/01/2018,","17:15:03.557313,"
"31/01/2018,","17:15:03.557376,"
"31/01/2018,","17:15:03.557438,"
"31/01/2018,","17:15:03.557499,"
"31/01/2018,","17:15:03.557558,"
"31/01/2018,","17:15:03.557619,"
"31/01/2018,","17:15:03.557685,"
"31/01/2018,","17:15:03.557750,"
"31/01/2018,","17:15:03.557810,"
"31/01/2018,","17:15:03.557871,"
"31/01/2018,","17:15:03.557931,"
"31/01/2018,","17:15:03.557989,"
"31/01/2018,","17:15:03.558056,"
"31/01/2018,","17:15:03.558118,"
"31/01/2018,","17:15:03.558181,"
"31/01/2018,","17:15:03.558242,"
"31/01/2018,","17:15:03.558302,"
"31/01/2018,","17:15:03.558362,"
"31/01/2018,","17:15:03.558436,"
"31/01/2018,","17:15:03.558503,"
"31/01/2018,","17:15:03.558568,"
"31/01/2018,","17:15:03.558628,"
"31/01/2018,","17:15:03.558689,"
"31/01/2018,","17:15:03.558748,"
"31/01/2018,","17:15:03.558807,"
"31/01/2018,","17:15:03.558873,"
"31/01/2018,","17:15:03.558931,"
"31/01/2018,","17:15:03.558995,"
"31/01/2018,","17:15:03.559055,"
"31/01/2018,","17:15:03.559113,"
"31/01/2018,","17:15:03.559180,"
"31/01/2018,","17:15:03.559244,"
"31/01/2018,","17:15:03.559305,"
"31/01/2018,","17:15:03.559366,"
"31/01/2018,","17:15:03.559425,"
"31/01/2018,","17:15:03.559483,"
"31/01/2018,","17:15:03.559549,"
"31/01/2018,","17:15:03.559607,"
"31/01/2018,","17:15:03.559672,"
"31/01/2018,","17:15:03.559732,"
"31/01/2018,","17:15:03.559791,"
"31/01/2018,","17:15:03.559857,"
"31/01/2018,","17:15:03.559915,"
"31/01/2018,","17:15:03.559980,"
"31/01/2018,","17:15:03.560039,"
"31/01/2018,","17:15:03.560098,"
"31/01/2018,","17:15:03.560166,"
"31/01/2018,","17:15:03.560226,"
"31/01/2018,","17:15:03.560291,"
"31/01/2018,","17:15:03.560346,"
"31/01/2018,","17:15:03.560679,"
"31/01/2018,","17:15:03.560831,"
"31/01/2018,","17:15:03.560883,"
"31/01/2018,","17:15:03.560984,"
"31/01/2018,","17:15:03.561078,"
"31/01/2018,","17:15:03.561226,"
"31/01/2018,","17:15:03.561302,"
"31/01/2018,","17:15:03.561394,"
"31/01/2018,","17:15:03.561495,"
"31/01/2018,","17:15:03.561672,"
"31/01/2018,","17:15:03.561769,"
"31/01/2018,","17:15:03.561848,"
"31/01/2018,","17:15:03.561991,"
"31/01/2018,","17:15:03.562037,"
"31/01/2018,","17:15:03.562128,"
"31/01/2018,","17:15:03.562226,"
"31/01/2018,","17:15:03.562272,"
"31/01/2018,","17:15:03.562395,"
"31/01/2018,","17:15:03.562480,"
"31/01/2018,","17:15:03.562590,"
"31/01/2018,","17:15:03.562705,"
"31/01/2018,","17:15:03.562784,"
"31/01/2018,","17:15:03.562906,"
"31/01/2018,","17:15:03.562981,"
"31/01/2018,","17:15:03.563036,"
"31/01/2018,","17:15:03.563102,"
"31/01/2018,","17:15:03.563164,"
"31/01/2018,","17:15:03.563226,"
"31/01/2018,","17:15:03.563283,"
"31/01/2018,","17:15:03.563349,"
"31/01/2018,","17:15:03.563414,"
"31/01/2018,","17:15:03.563475,"
"31/01/2018,","17:15:03.563536,"
"31/01/2018,","17:15:03.563597,"
"31/01/2018,","17:15:03.563655,"
"31/01/2018,","17:15:03.563721,"
"31/01/2018,","17:15:03.563787,"
"31/01/2018,","17:15:03.563847,"
"31/01/2018,","17:15:03.563907,"
"31/01/2018,","17:15:03.563967,"
"31/01/2018,","17:15:03.564027,"
"31/01/2018,","17:15:03.564094,"
"31/01/2018,","17:15:03.564161,"
"31/01/2018,","17:15:03.564220,"
"31/01/2018,","17:15:03.564284,"
"31/01/2018,","17:15:03.564344,"
"31/01/2018,","17:15:03.564403,"
"31/01/2018,","17:15:03.564467,"
"31/01/2018,","17:15:03.564530,"
"31/01/2018,","17:15:03.564592,"
"31/01/2018,","17:15:03.564653,"
"31/01/2018,","17:15:03.564719,"
"31/01/2018,","17:15:03.564777,"
"31/01/2018,","17:15:03.564838,"
"31/01/2018,","17:15:03.564903,"
"31/01/2018,","17:15:03.564969,"
"31/01/2018,","17:15:03.565029,"
"31/01/2018,","17:15:03.565089,"
"31/01/2018,","17:15:03.565149,"
"31/01/2018,","17:15:03.565209,"
"31/01/2018,","17:15:03.565275,"
"31/01/2018,","17:15:03.565340,"
"31/01/2018,","17:15:03.565400,"
"31/01/2018,","17:15:03.565463,"
"31/01/2018,","17:15:03.565522,"
"31/01/2018,","17:15:03.565586,"
"31/01/2018,","17:15:03.565654,"
"31/01/2018,","17:15:03.565777,"
"31/01/2018,","17:15:03.565879,"
"31/01/2018,","17:15:03.565956,"
"31/01/2018,","17:15:03.566051,"
"31/01/2018,","17:15:03.566146,"
"31/01/2018,","17:15:03.566222,"
"31/01/2018,","17:15:03.566316,"
"31/01/2018,","17:15:03.566415,"
"31/01/2018,","17:15:03.566484,"
"31/01/2018,","17:15:03.566561,"
"31/01/2018,","17:15:03.566638,"
"31/01/2018,","17:15:03.566716,"
"31/01/2018,","17:15:03.566795,"
"31/01/2018,","17:15:03.566868,"
"31/01/2018,","17:15:03.566937,"
"31/01/2018,","17:15:03.566991,"
"31/01/2018,","17:15:03.567055,"
"31/01/2018,","17:15:03.567118,"
"31/01/2018,","17:15:03.567179,"
"31/01/2018,","17:15:03.567237,"
"31/01/2018,","17:15:03.567303,"
"31/01/2018,","17:15:03.567361,"
"31/01/2018,","17:15:03.567426,"
"31/01/2018,","17:15:03.567484,"
"31/01/2018,","17:15:03.567544,"
"31/01/2018,","17:15:03.567612,"
"31/01/2018,","17:15:03.567679,"
"31/01/2018,","17:15:03.567742,"
"31/01/2018,","17:15:03.567804,"
"31/01/2018,","17:15:03.567865,"
"31/01/2018,","17:15:03.567924,"
"31/01/2018,","17:15:03.567984,"
"31/01/2018,","17:15:03.568051,"
"31/01/2018,","17:15:03.568116,"
"31/01/2018,","17:15:03.568176,"
"31/01/2018,","17:15:03.568237,"
"31/01/2018,","17:15:03.568295,"
"31/01/2018,","17:15:03.568353,"
"31/01/2018,","17:15:03.568416,"
"31/01/2018,","17:15:03.568478,"
"31/01/2018,","17:15:03.568541,"
"31/01/2018,","17:15:03.568601,"
"31/01/2018,","17:15:03.568660,"
"31/01/2018,","17:15:03.568719,"
"31/01/2018,","17:15:03.568785,"
"31/01/2018,","17:15:03.568867,"
"31/01/2018,","17:15:03.568934,"
"31/01/2018,","17:15:03.569028,"
"31/01/2018,","17:15:03.569097,"
"31/01/2018,","17:15:03.569168,"
"31/01/2018,","17:15:03.569244,"
"31/01/2018,","17:15:03.569321,"
"31/01/2018,","17:15:03.569428,"
"31/01/2018,","17:15:03.569543,"
"31/01/2018,","17:15:03.569653,"
"31/01/2018,","17:15:03.569717,"
"31/01/2018,","17:15:03.569783,"
"31/01/2018,","17:15:03.569850,"
"31/01/2018,","17:15:03.569913,"
"31/01/2018,","17:15:03.569986,"
"31/01/2018,","17:15:03.570059,"
"31/01/2018,","17:15:03.570132,"
"31/01/2018,","17:15:03.570204,"
"31/01/2018,","17:15:03.570279,"
"31/01/2018,","17:15:03.570350,"
"31/01/2018,","17:15:03.570425,"
"31/01/2018,","17:15:03.570498,"
"31/01/2018,","17:15:03.570567,"
"31/01/2018,","17:15:03.570641,"
"31/01/2018,","17:15:03.570716,"
"31/01/2018,","17:15:03.570784,"
"31/01/2018,","17:15:03.570857,"
"31/01/2018,","17:15:03.570932,"
"31/01/2018,","17:15:03.570999,"
"31/01/2018,","17:15:03.571074,"
"31/01/2018,","17:15:03.571149,"
"31/01/2018,","17:15:03.571218,"
"31/01/2018,","17:15:03.571290,"
"31/01/2018,","17:15:03.571365,"
"31/01/2018,","17:15:03.571432,"
"31/01/2018,","17:15:03.571505,"
"31/01/2018,","17:15:03.571579,"
"31/01/2018,","17:15:03.571650,"
"31/01/2018,","17:15:03.571723,"
"31/01/2018,","17:15:03.573438,"
"31/01/2018,","17:15:03.573486,"
"31/01/2018,","17:15:03.573529,"
"31/01/2018,","17:15:03.573570,"
"31/01/2018,","17:15:03.573613,"
"31/01/2018,","17:15:03.573655,"
"31/01/2018,","17:15:03.573766,"
"31/01/2018,","17:15:03.573809,"
"31/01/2018,","17:15:03.573848,"
"31/01/2018,","17:15:03.573944,"
"31/01/2018,","17:15:03.574015,"
"31/01/2018,","17:15:03.574085,"
"31/01/2018,","17:15:03.574146,"
"31/01/2018,","17:15:03.574208,"
"31/01/2018,","17:15:03.574274,"
"31/01/2018,","17:15:03.574332,"
"31/01/2018,","17:15:03.574398,"
"31/01/2018,","17:15:03.574459,"
"31/01/2018,","17:15:03.574524,"
"31/01/2018,","17:15:03.574584,"
"31/01/2018,","17:15:03.574643,"
"31/01/2018,","17:15:03.574709,"
"31/01/2018,","17:15:03.574770,"
"31/01/2018,","17:15:03.574845,"
"31/01/2018,","17:15:03.574952,"
"31/01/2018,","17:15:03.575023,"
"31/01/2018,","17:15:03.575116,"
"31/01/2018,","17:15:03.575213,"
"31/01/2018,","17:15:03.575285,"
"31/01/2018,","17:15:03.575362,"
"31/01/2018,","17:15:03.575421,"
"31/01/2018,","17:15:03.575484,"
"31/01/2018,","17:15:03.575546,"
"31/01/2018,","17:15:03.575607,"
"31/01/2018,","17:15:03.575665,"
"31/01/2018,","17:15:03.575728,"
"31/01/2018,","17:15:03.575790,"
"31/01/2018,","17:15:03.575834,"
"31/01/2018,","17:15:03.575901,"
"31/01/2018,","17:15:03.575960,"
"31/01/2018,","17:15:03.576004,"
"31/01/2018,","17:15:03.576067,"
"31/01/2018,","17:15:03.576132,"
"31/01/2018,","17:15:03.576177,"
"31/01/2018,","17:15:03.576221,"
"31/01/2018,","17:15:03.576266,"
"31/01/2018,","17:15:03.576308,"
"31/01/2018,","17:15:03.576350,"
"31/01/2018,","17:15:03.576392,"
"31/01/2018,","17:15:03.576435,"
"31/01/2018,","17:15:03.576475,"
"31/01/2018,","17:15:03.576519,"
"31/01/2018,","17:15:03.576564,"
"31/01/2018,","17:15:03.576607,"
"31/01/2018,","17:15:03.576651,"
"31/01/2018,","17:15:03.576692,"
"31/01/2018,","17:15:03.576734,"
"31/01/2018,","17:15:03.576775,"
"31/01/2018,","17:15:03.576890,"
"31/01/2018,","17:15:03.576945,"
"31/01/2018,","17:15:03.577005,"
"31/01/2018,","17:15:03.577061,"
"31/01/2018,","17:15:03.577162,"
"31/01/2018,","17:15:03.577278,"
"31/01/2018,","17:15:03.577353,"
"31/01/2018,","17:15:03.577456,"
"31/01/2018,","17:15:03.577517,"
"31/01/2018,","17:15:03.577633,"
"31/01/2018,","17:15:03.577714,"
"31/01/2018,","17:15:03.577801,"
"31/01/2018,","17:15:03.577849,"
"31/01/2018,","17:15:03.577922,"
"31/01/2018,","17:15:03.578018,"
"31/01/2018,","17:15:03.578109,"
"31/01/2018,","17:15:03.578169,"
"31/01/2018,","17:15:03.578259,"
"31/01/2018,","17:15:03.578334,"
"31/01/2018,","17:15:03.578395,"
"31/01/2018,","17:15:03.578485,"
"31/01/2018,","17:15:03.578544,"
"31/01/2018,","17:15:03.578634,"
"31/01/2018,","17:15:03.578706,"
"31/01/2018,","17:15:03.578782,"
"31/01/2018,","17:15:03.578845,"
"31/01/2018,","17:15:03.578935,"
"31/01/2018,","17:15:03.579008,"
"31/01/2018,","17:15:03.579086,"
"31/01/2018,","17:15:03.579147,"
"31/01/2018,","17:15:03.579235,"
"31/01/2018,","17:15:03.579308,"
"31/01/2018,","17:15:03.579371,"
"31/01/2018,","17:15:03.579461,"
"31/01/2018,","17:15:03.579533,"
"31/01/2018,","17:15:03.579618,"
"31/01/2018,","17:15:03.579717,"
"31/01/2018,","17:15:03.579789,"
"31/01/2018,","17:15:03.579871,"
"31/01/2018,","17:15:03.579951,"
"31/01/2018,","17:15:03.580040,"
"31/01/2018,","17:15:03.580141,"
"31/01/2018,","17:15:03.580214,"
"31/01/2018,","17:15:03.580288,"
"31/01/2018,","17:15:03.580361,"
"31/01/2018,","17:15:03.580434,"
"31/01/2018,","17:15:03.580508,"
"31/01/2018,","17:15:03.580599,"
"31/01/2018,","17:15:03.580654,"
"31/01/2018,","17:15:03.580721,"
"31/01/2018,","17:15:03.580770,"
"31/01/2018,","17:15:03.580842,"
"31/01/2018,","17:15:03.580955,"
"31/01/2018,","17:15:03.581016,"
"31/01/2018,","17:15:03.581107,"
"31/01/2018,","17:15:03.581181,"
"31/01/2018,","17:15:03.581260,"
"31/01/2018,","17:15:03.581319,"
"31/01/2018,","17:15:03.581409,"
"31/01/2018,","17:15:03.581468,"
"31/01/2018,","17:15:03.581541,"
"31/01/2018,","17:15:03.581631,"
"31/01/2018,","17:15:03.581700,"
"31/01/2018,","17:15:03.581773,"
"31/01/2018,","17:15:03.581812,"
"31/01/2018,","17:15:03.581883,"
"31/01/2018,","17:15:03.581989,"
"31/01/2018,","17:15:03.582081,"
"31/01/2018,","17:15:03.582156,"
"31/01/2018,","17:15:03.582217,"
"31/01/2018,","17:15:03.582307,"
"31/01/2018,","17:15:03.582382,"
"31/01/2018,","17:15:03.582442,"
"31/01/2018,","17:15:03.582523,"
"31/01/2018,","17:15:03.582622,"
"31/01/2018,","17:15:03.582727,"
"31/01/2018,","17:15:03.582801,"
"31/01/2018,","17:15:03.582898,"
"31/01/2018,","17:15:03.583008,"
"31/01/2018,","17:15:03.583086,"
"31/01/2018,","17:15:03.583135,"
"31/01/2018,","17:15:03.583227,"
"31/01/2018,","17:15:03.583283,"
"31/01/2018,","17:15:03.583345,"
"31/01/2018,","17:15:03.583428,"
"31/01/2018,","17:15:03.583510,"
"31/01/2018,","17:15:03.583617,"
"31/01/2018,","17:15:03.583711,"
"31/01/2018,","17:15:03.583787,"
"31/01/2018,","17:15:03.583847,"
"31/01/2018,","17:15:03.583937,"
"31/01/2018,","17:15:03.584013,"
"31/01/2018,","17:15:03.584072,"
"31/01/2018,","17:15:03.584145,"
"31/01/2018,","17:15:03.584236,"
"31/01/2018,","17:15:03.584310,"
"31/01/2018,","17:15:03.584375,"
"31/01/2018,","17:15:03.584446,"
"31/01/2018,","17:15:03.584536,"
"31/01/2018,","17:15:03.584611,"
"31/01/2018,","17:15:03.584670,"
"31/01/2018,","17:15:03.584761,"
"31/01/2018,","17:15:03.584834,"
"31/01/2018,","17:15:03.584894,"
"31/01/2018,","17:15:03.584984,"
"31/01/2018,","17:15:03.585059,"
"31/01/2018,","17:15:03.585118,"
"31/01/2018,","17:15:03.585191,"
"31/01/2018,","17:15:03.585279,"
"31/01/2018,","17:15:03.585339,"
"31/01/2018,","17:15:03.585428,"
"31/01/2018,","17:15:03.585488,"
"31/01/2018,","17:15:03.585577,"
"31/01/2018,","17:15:03.585636,"
"31/01/2018,","17:15:03.585710,"
"31/01/2018,","17:15:03.585797,"
"31/01/2018,","17:15:03.585873,"
"31/01/2018,","17:15:03.585939,"
"31/01/2018,","17:15:03.586024,"
"31/01/2018,","17:15:03.586102,"
"31/01/2018,","17:15:03.586179,"
"31/01/2018,","17:15:03.586251,"
"31/01/2018,","17:15:03.586313,"
"31/01/2018,","17:15:03.586402,"
"31/01/2018,","17:15:03.586462,"
"31/01/2018,","17:15:03.586535,"
"31/01/2018,","17:15:03.586623,"
"31/01/2018,","17:15:03.586696,"
"31/01/2018,","17:15:03.586774,"
"31/01/2018,","17:15:03.586835,"
"31/01/2018,","17:15:03.586907,"
"31/01/2018,","17:15:03.586979,"
"31/01/2018,","17:15:03.587052,"
"31/01/2018,","17:15:03.587124,"
"31/01/2018,","17:15:03.587196,"
"31/01/2018,","17:15:03.587286,"
"31/01/2018,","17:15:03.587370,"
"31/01/2018,","17:15:03.587454,"
"31/01/2018,","17:15:03.587544,"
"31/01/2018,","17:15:03.587654,"
"31/01/2018,","17:15:03.587734,"
"31/01/2018,","17:15:03.587843,"
"31/01/2018,","17:15:03.587918,"
"31/01/2018,","17:15:03.587996,"
"31/01/2018,","17:15:03.588069,"
"31/01/2018,","17:15:03.588129,"
"31/01/2018,","17:15:03.588203,"
"31/01/2018,","17:15:03.588275,"
"31/01/2018,","17:15:03.588347,"
"31/01/2018,","17:15:03.588453,"
"31/01/2018,","17:15:03.588553,"
"31/01/2018,","17:15:03.588625,"
"31/01/2018,","17:15:03.588682,"
"31/01/2018,","17:15:03.588776,"
"31/01/2018,","17:15:03.588852,"
"31/01/2018,","17:15:03.588917,"
"31/01/2018,","17:15:03.589007,"
"31/01/2018,","17:15:03.589082,"
"31/01/2018,","17:15:03.589146,"
"31/01/2018,","17:15:03.589236,"
"31/01/2018,","17:15:03.589294,"
"31/01/2018,","17:15:03.589383,"
"31/01/2018,","17:15:03.589459,"
"31/01/2018,","17:15:03.589571,"
"31/01/2018,","17:15:03.589686,"
"31/01/2018,","17:15:03.589795,"
"31/01/2018,","17:15:03.589876,"
"31/01/2018,","17:15:03.589966,"
"31/01/2018,","17:15:03.590055,"
"31/01/2018,","17:15:03.590153,"
"31/01/2018,","17:15:03.590243,"
"31/01/2018,","17:15:03.590334,"
"31/01/2018,","17:15:03.590450,"
"31/01/2018,","17:15:03.590597,"
"31/01/2018,","17:15:03.590771,"
"31/01/2018,","17:15:03.590955,"
"31/01/2018,","17:15:03.591270,"
"31/01/2018,","17:15:03.591374,"
"31/01/2018,","17:15:03.591427,"
"31/01/2018,","17:15:03.591478,"
"31/01/2018,","17:15:03.591530,"
"31/01/2018,","17:15:03.591579,"
"31/01/2018,","17:15:03.591628,"
"31/01/2018,","17:15:03.591780,"
"31/01/2018,","17:15:03.591870,"
"31/01/2018,","17:15:03.591963,"
"31/01/2018,","17:15:03.592062,"
"31/01/2018,","17:15:03.592233,"
"31/01/2018,","17:15:03.592299,"
"31/01/2018,","17:15:03.592356,"
"31/01/2018,","17:15:03.592713,"
"31/01/2018,","17:15:03.593036,"
"31/01/2018,","17:15:03.593228,"
"31/01/2018,","17:15:03.593386,"
"31/01/2018,","17:15:03.593464,"
"31/01/2018,","17:15:03.593597,"
"31/01/2018,","17:15:03.593710,"
"31/01/2018,","17:15:03.593757,"
"31/01/2018,","17:15:03.593797,"
"31/01/2018,","17:15:03.593835,"
"31/01/2018,","17:15:03.593906,"
"31/01/2018,","17:15:03.593954,"
"31/01/2018,","17:15:03.594037,"
"31/01/2018,","17:15:03.594127,"
"31/01/2018,","17:15:03.594207,"
"31/01/2018,","17:15:03.594286,"
"31/01/2018,","17:15:03.594350,"
"31/01/2018,","17:15:03.594443,"
"31/01/2018,","17:15:03.594520,"
"31/01/2018,","17:15:03.594602,"
"31/01/2018,","17:15:03.594818,"
"31/01/2018,","17:15:03.594950,"
"31/01/2018,","17:15:03.595065,"
"31/01/2018,","17:15:03.595160,"
"31/01/2018,","17:15:03.595304,"
"31/01/2018,","17:15:03.595453,"
"31/01/2018,","17:15:03.595604,"
"31/01/2018,","17:15:03.595740,"
"31/01/2018,","17:15:03.595880,"
"31/01/2018,","17:15:03.596012,"
"31/01/2018,","17:15:03.596086,"
"31/01/2018,","17:15:03.596169,"
"31/01/2018,","17:15:03.596272,"
"31/01/2018,","17:15:03.596363,"
"31/01/2018,","17:15:03.596446,"
"31/01/2018,","17:15:03.596541,"
"31/01/2018,","17:15:03.596654,"
"31/01/2018,","17:15:03.596740,"
"31/01/2018,","17:15:03.596839,"
"31/01/2018,","17:15:03.596907,"
"31/01/2018,","17:15:03.597005,"
"31/01/2018,","17:15:03.597086,"
"31/01/2018,","17:15:03.597166,"
"31/01/2018,","17:15:03.597245,"
"31/01/2018,","17:15:03.597309,"
"31/01/2018,","17:15:03.597444,"
"31/01/2018,","17:15:03.597483,"
"31/01/2018,","17:15:03.597550,"
"31/01/2018,","17:15:03.597619,"
"31/01/2018,","17:15:03.597741,"
"31/01/2018,","17:15:03.597788,"
"31/01/2018,","17:15:03.597854,"
"31/01/2018,","17:15:03.597924,"
"31/01/2018,","17:15:03.597987,"
"31/01/2018,","17:15:03.598051,"
"31/01/2018,","17:15:03.598114,"
"31/01/2018,","17:15:03.598175,"
"31/01/2018,","17:15:03.598234,"
"31/01/2018,","17:15:03.598301,"
"31/01/2018,","17:15:03.598359,"
"31/01/2018,","17:15:03.598424,"
"31/01/2018,","17:15:03.598481,"
"31/01/2018,","17:15:03.598546,"
"31/01/2018,","17:15:03.598609,"
"31/01/2018,","17:15:03.598672,"
"31/01/2018,","17:15:03.598765,"
"31/01/2018,","17:15:03.598862,"
"31/01/2018,","17:15:03.598936,"
"31/01/2018,","17:15:03.598976,"
"31/01/2018,","17:15:03.599047,"
"31/01/2018,","17:15:03.599118,"
"31/01/2018,","17:15:03.599198,"
"31/01/2018,","17:15:03.599278,"
"31/01/2018,","17:15:03.599353,"
"31/01/2018,","17:15:03.599398,"
"31/01/2018,","17:15:03.599481,"
"31/01/2018,","17:15:03.599574,"
"31/01/2018,","17:15:03.599620,"
"31/01/2018,","17:15:03.599700,"
"31/01/2018,","17:15:03.599799,"
"31/01/2018,","17:15:03.599844,"
"31/01/2018,","17:15:03.599910,"
"31/01/2018,","17:15:03.599956,"
"31/01/2018,","17:15:03.600019,"
"31/01/2018,","17:15:03.600063,"
"31/01/2018,","17:15:03.600115,"
"31/01/2018,","17:15:03.600183,"
"31/01/2018,","17:15:03.600230,"
"31/01/2018,","17:15:03.600297,"
"31/01/2018,","17:15:03.600381,"
"31/01/2018,","17:15:03.600456,"
"31/01/2018,","17:15:03.600519,"
"31/01/2018,","17:15:03.600578,"
"31/01/2018,","17:15:03.600637,"
"31/01/2018,","17:15:03.600696,"
"31/01/2018,","17:15:03.600759,"
"31/01/2018,","17:15:03.600817,"
"31/01/2018,","17:15:03.600896,"
"31/01/2018,","17:15:03.600969,"
"31/01/2018,","17:15:03.601012,"
"31/01/2018,","17:15:03.601054,"
"31/01/2018,","17:15:03.601096,"
"31/01/2018,","17:15:03.601141,"
"31/01/2018,","17:15:03.601191,"
"31/01/2018,","17:15:03.601233,"
"31/01/2018,","17:15:03.601299,"
"31/01/2018,","17:15:03.601367,"
"31/01/2018,","17:15:03.601428,"
"31/01/2018,","17:15:03.601495,"
"31/01/2018,","17:15:03.601553,"
"31/01/2018,","17:15:03.601619,"
"31/01/2018,","17:15:03.601677,"
"31/01/2018,","17:15:03.601737,"
"31/01/2018,","17:15:03.601804,"
"31/01/2018,","17:15:03.601862,"
"31/01/2018,","17:15:03.601927,"
"31/01/2018,","17:15:03.601985,"
"31/01/2018,","17:15:03.602044,"
"31/01/2018,","17:15:03.602112,"
"31/01/2018,","17:15:03.602170,"
"31/01/2018,","17:15:03.602235,"
"31/01/2018,","17:15:03.602294,"
"31/01/2018,","17:15:03.602354,"
"31/01/2018,","17:15:03.602421,"
"31/01/2018,","17:15:03.602481,"
"31/01/2018,","17:15:03.602545,"
"31/01/2018,","17:15:03.602605,"
"31/01/2018,","17:15:03.602663,"
"31/01/2018,","17:15:03.602728,"
"31/01/2018,","17:15:03.602794,"
